Time, Value
0.00000, 88.00000
0.00000, 252.00000
1.00000, 149.00000
7.00000, 150.00000
28.00000, 152.00000
50.00000, 152.00000
72.00000, 153.00000
93.00000, 153.00000
116.00000, 153.00000
138.00000, 154.00000
161.00000, 154.00000
184.00000, 154.00000
207.00000, 154.00000
229.00000, 155.00000
253.00000, 155.00000
276.00000, 155.00000
298.00000, 155.00000
322.00000, 156.00000
344.00000, 155.00000
367.00000, 156.00000
390.00000, 156.00000
413.00000, 156.00000
435.00000, 155.00000
459.00000, 157.00000
481.00000, 156.00000
504.00000, 156.00000
527.00000, 157.00000
550.00000, 156.00000
573.00000, 157.00000
596.00000, 156.00000
619.00000, 157.00000
642.00000, 157.00000
665.00000, 156.00000
687.00000, 157.00000
711.00000, 157.00000
733.00000, 158.00000
756.00000, 158.00000
779.00000, 158.00000
802.00000, 157.00000
824.00000, 158.00000
848.00000, 158.00000
871.00000, 157.00000
893.00000, 157.00000
917.00000, 158.00000
939.00000, 157.00000
962.00000, 157.00000
985.00000, 158.00000
1008.00000, 158.00000
1031.00000, 158.00000
1056.00000, 158.00000
1079.00000, 158.00000
1103.00000, 158.00000
1128.00000, 157.00000
1151.00000, 159.00000
1176.00000, 158.00000
1199.00000, 158.00000
1223.00000, 157.00000
1247.00000, 158.00000
1271.00000, 158.00000
1294.00000, 158.00000
1319.00000, 158.00000
1343.00000, 158.00000
1366.00000, 159.00000
1391.00000, 158.00000
1414.00000, 158.00000
1438.00000, 158.00000
1462.00000, 158.00000
1486.00000, 158.00000
1511.00000, 158.00000
1534.00000, 157.00000
1558.00000, 158.00000
1582.00000, 158.00000
1606.00000, 158.00000
1629.00000, 158.00000
1654.00000, 158.00000
1677.00000, 158.00000
1701.00000, 158.00000
1726.00000, 157.00000
1749.00000, 158.00000
1774.00000, 158.00000
1797.00000, 158.00000
1821.00000, 158.00000
1845.00000, 158.00000
1869.00000, 158.00000
1892.00000, 158.00000
1917.00000, 158.00000
1941.00000, 159.00000
1964.00000, 157.00000
1989.00000, 158.00000
2012.00000, 158.00000
2036.00000, 158.00000
2060.00000, 158.00000
2084.00000, 158.00000
2109.00000, 158.00000
2132.00000, 157.00000
2156.00000, 158.00000
2180.00000, 157.00000
2204.00000, 157.00000
2227.00000, 158.00000
2252.00000, 158.00000
2275.00000, 158.00000
2299.00000, 157.00000
2324.00000, 158.00000
2347.00000, 158.00000
2371.00000, 158.00000
2395.00000, 157.00000
2419.00000, 157.00000
2443.00000, 158.00000
2467.00000, 158.00000
2490.00000, 158.00000
2515.00000, 158.00000
2539.00000, 158.00000
2562.00000, 158.00000
2587.00000, 158.00000
2610.00000, 157.00000
2634.00000, 158.00000
2658.00000, 159.00000
2682.00000, 158.00000
2707.00000, 158.00000
2730.00000, 158.00000
2754.00000, 157.00000
2778.00000, 158.00000
2802.00000, 159.00000
2825.00000, 158.00000
2850.00000, 159.00000
2873.00000, 157.00000
2897.00000, 158.00000
2922.00000, 158.00000
2945.00000, 157.00000
2969.00000, 157.00000
2993.00000, 158.00000
3017.00000, 158.00000
3041.00000, 158.00000
3065.00000, 157.00000
3088.00000, 158.00000
3113.00000, 158.00000
3137.00000, 158.00000
3160.00000, 158.00000
3185.00000, 158.00000
3208.00000, 158.00000
3232.00000, 158.00000
3256.00000, 157.00000
3280.00000, 158.00000
3305.00000, 158.00000
3328.00000, 157.00000
3352.00000, 158.00000
3376.00000, 158.00000
3400.00000, 158.00000
3423.00000, 157.00000
3448.00000, 157.00000
3471.00000, 158.00000
3495.00000, 157.00000
3520.00000, 157.00000
3543.00000, 158.00000
3567.00000, 158.00000
3591.00000, 158.00000
3615.00000, 157.00000
3639.00000, 157.00000
3663.00000, 158.00000
3687.00000, 157.00000
3711.00000, 157.00000
3735.00000, 157.00000
3758.00000, 157.00000
3783.00000, 158.00000
3806.00000, 157.00000
3830.00000, 158.00000
3854.00000, 158.00000
3878.00000, 158.00000
3902.00000, 158.00000
3926.00000, 157.00000
3950.00000, 158.00000
3974.00000, 158.00000
3998.00000, 157.00000
4021.00000, 158.00000
4046.00000, 158.00000
4069.00000, 158.00000
4093.00000, 157.00000
4118.00000, 157.00000
4141.00000, 158.00000
4165.00000, 158.00000
4189.00000, 158.00000
4213.00000, 157.00000
4237.00000, 158.00000
4261.00000, 157.00000
4285.00000, 158.00000
4309.00000, 158.00000
4333.00000, 158.00000
4356.00000, 158.00000
4381.00000, 157.00000
4404.00000, 158.00000
4428.00000, 157.00000
4452.00000, 158.00000
4476.00000, 157.00000
4500.00000, 158.00000
4524.00000, 157.00000
4548.00000, 158.00000
4572.00000, 158.00000
4596.00000, 158.00000
4619.00000, 158.00000
4644.00000, 158.00000
4668.00000, 158.00000
4691.00000, 157.00000
4716.00000, 157.00000
4739.00000, 157.00000
4763.00000, 158.00000
4787.00000, 158.00000
4811.00000, 158.00000
4834.00000, 159.00000
4859.00000, 158.00000
4883.00000, 158.00000
4907.00000, 158.00000
4931.00000, 159.00000
4954.00000, 158.00000
4979.00000, 158.00000
5002.00000, 158.00000
5026.00000, 158.00000
5050.00000, 158.00000
5074.00000, 158.00000
5098.00000, 158.00000
5122.00000, 158.00000
5146.00000, 158.00000
5170.00000, 158.00000
5194.00000, 158.00000
5217.00000, 158.00000
5242.00000, 158.00000
5266.00000, 158.00000
5289.00000, 158.00000
5314.00000, 158.00000
5337.00000, 158.00000
5361.00000, 158.00000
5385.00000, 158.00000
5409.00000, 158.00000
5432.00000, 158.00000
5457.00000, 158.00000
5481.00000, 158.00000
5505.00000, 158.00000
5529.00000, 158.00000
5552.00000, 158.00000
5577.00000, 158.00000
5600.00000, 158.00000
5624.00000, 158.00000
5648.00000, 159.00000
5672.00000, 158.00000
5696.00000, 157.00000
